frame,tipo,confianza,x1,y1,x2,y2
265,auto,0.467,231,61,258,85
265,auto,0.432,369,43,395,61
270,auto,0.917,100,203,256,285
270,auto,0.854,188,147,282,209
270,auto,0.85,261,194,378,275
270,bus,0.836,336,65,441,189
270,auto,0.788,159,130,249,176
270,auto,0.78,0,196,93,253
270,auto,0.707,270,123,338,168
270,auto,0.7,211,83,253,115
270,auto,0.674,253,89,299,127
270,auto,0.64,0,254,69,323
270,auto,0.556,338,46,392,73
270,auto,0.42,232,55,260,82
270,auto,0.405,0,4,29,20
275,auto,0.945,105,201,259,283
275,auto,0.851,271,190,381,268
275,auto,0.843,191,145,284,207
275,bus,0.837,339,65,440,186
275,auto,0.828,168,128,254,171
275,auto,0.802,0,190,106,251
275,auto,0.722,272,121,342,168
275,auto,0.664,253,88,299,124
275,auto,0.636,213,80,255,113
275,auto,0.631,0,249,70,323
275,auto,0.558,338,45,392,72
275,auto,0.526,0,2,29,19
275,moto,0.515,150,293,201,341
275,auto,0.485,233,57,259,81
280,auto,0.942,109,200,261,282
280,auto,0.873,196,145,285,205
280,auto,0.849,0,186,119,250
280,auto,0.818,278,186,386,262
280,bus,0.812,339,64,440,181
280,auto,0.797,174,126,258,170
280,auto,0.711,215,79,256,112
280,auto,0.699,272,121,344,169
280,auto,0.694,255,86,299,123
280,auto,0.677,0,248,71,319
280,auto,0.626,342,43,393,72
280,moto,0.552,174,279,222,326
280,auto,0.509,233,56,259,80
280,auto,0.417,435,28,452,43
285,auto,0.909,115,198,261,279
285,auto,0.903,0,180,129,247
285,auto,0.848,198,143,287,202
285,bus,0.829,342,62,441,177
285,auto,0.823,285,181,389,257
285,auto,0.728,271,120,346,166
285,auto,0.687,179,124,256,168
285,auto,0.686,217,78,257,108
285,auto,0.684,255,85,299,123
285,auto,0.649,0,244,72,317
285,auto,0.571,344,42,394,71
285,auto,0.521,303,95,340,128
285,auto,0.472,233,56,259,79
285,moto,0.416,194,260,248,311
290,auto,0.858,120,195,265,275
290,auto,0.838,0,177,143,242
290,auto,0.833,292,179,393,250
290,bus,0.803,345,62,440,174
290,auto,0.789,200,142,289,200
290,auto,0.73,219,76,258,107
290,auto,0.723,273,118,346,166
290,auto,0.692,256,85,299,122
290,auto,0.648,345,40,396,70
290,auto,0.633,183,121,264,166
290,auto,0.604,303,93,341,129
290,moto,0.593,211,245,263,299
290,auto,0.497,435,27,452,41
290,auto,0.453,234,55,259,80
290,auto,0.403,0,237,75,313
295,auto,0.891,8,172,152,241
295,auto,0.865,299,175,396,246
295,auto,0.85,126,194,265,271
295,auto,0.794,204,139,290,198
295,bus,0.79,347,62,440,173
295,auto,0.715,187,120,269,163
295,auto,0.706,273,117,346,167
295,auto,0.69,0,169,54,226
295,auto,0.664,257,85,299,121
295,auto,0.653,0,238,77,336
295,auto,0.634,348,42,398,70
295,auto,0.617,221,74,259,105
295,auto,0.523,304,92,343,127
295,auto,0.506,435,27,452,40
295,moto,0.461,228,247,276,290
295,auto,0.447,426,50,448,71
300,auto,0.883,19,169,159,236
300,auto,0.873,131,192,268,269
300,auto,0.826,304,173,399,241
300,bus,0.808,348,61,439,170
300,auto,0.756,205,139,290,196
300,auto,0.715,276,117,346,165
300,auto,0.675,347,40,400,70
300,auto,0.654,257,84,299,120
300,auto,0.652,190,118,269,161
300,auto,0.641,0,235,78,336
300,auto,0.638,222,73,259,103
300,auto,0.557,304,91,343,126
300,auto,0.548,427,49,449,70
300,auto,0.518,436,27,453,41
300,auto,0.468,0,160,82,216
305,auto,0.895,33,166,169,231
305,auto,0.835,309,170,400,237
305,auto,0.834,137,190,273,267
305,bus,0.813,351,60,439,169
305,auto,0.704,279,117,345,164
305,auto,0.698,350,40,400,69
305,auto,0.677,204,139,291,194
305,moto,0.672,253,228,299,274
305,auto,0.668,223,72,260,103
305,auto,0.621,0,152,111,206
305,auto,0.594,425,47,448,68
305,auto,0.565,194,116,272,160
305,auto,0.565,258,84,299,119
305,auto,0.515,0,335,60,358
305,auto,0.504,0,238,59,334
305,auto,0.494,305,89,344,127
305,auto,0.476,0,231,83,279
305,auto,0.46,0,232,84,335
305,auto,0.456,435,27,452,41
305,auto,0.435,450,77,509,149
310,auto,0.904,142,188,269,264
310,auto,0.881,48,164,178,228
310,auto,0.841,314,168,400,233
310,auto,0.832,206,139,292,195
310,bus,0.792,352,59,438,168
310,auto,0.739,0,324,98,358
310,auto,0.726,283,116,346,163
310,auto,0.712,197,116,274,156
310,auto,0.668,352,40,401,70
310,auto,0.663,22,146,134,195
310,auto,0.656,225,71,261,101
310,moto,0.634,263,227,306,268
310,auto,0.627,0,230,87,328
310,auto,0.595,258,84,299,119
310,auto,0.58,424,47,447,66
310,auto,0.477,434,27,453,42
310,auto,0.441,450,77,509,149
310,auto,0.42,306,89,345,128
315,auto,0.888,146,187,271,262
315,auto,0.878,58,163,185,224
315,auto,0.833,317,167,401,230
315,auto,0.82,207,139,292,194
315,auto,0.73,0,307,131,357
315,auto,0.686,44,140,149,188
315,auto,0.685,284,117,346,162
315,auto,0.666,0,228,90,313
315,auto,0.666,197,116,275,157
315,moto,0.648,272,221,309,262
315,auto,0.646,354,42,401,70
315,bus,0.64,354,59,438,167
315,auto,0.614,258,84,298,121
315,auto,0.572,225,70,260,99
315,auto,0.505,448,77,509,149
315,auto,0.505,421,46,445,64
315,auto,0.467,434,27,452,42
320,auto,0.899,150,187,272,260
320,auto,0.865,68,160,193,221
320,auto,0.834,320,165,402,228
320,auto,0.818,0,299,162,357
320,auto,0.79,207,138,293,194
320,auto,0.748,64,136,163,180
320,auto,0.737,0,227,94,315
320,auto,0.721,257,84,297,122
320,auto,0.72,285,117,345,161
320,bus,0.667,355,58,438,166
320,auto,0.644,201,115,277,156
320,moto,0.633,279,215,312,257
320,auto,0.587,356,43,402,70
320,auto,0.577,226,70,260,98
320,auto,0.524,307,87,345,126
320,auto,0.477,447,77,508,149
325,auto,0.905,0,291,189,358
325,auto,0.893,152,187,270,260
325,auto,0.885,77,159,197,219
325,auto,0.839,323,164,402,227
325,auto,0.753,208,139,293,196
325,auto,0.735,256,86,296,122
325,auto,0.728,0,225,95,320
325,auto,0.702,81,132,177,177
325,auto,0.695,287,117,344,161
325,bus,0.681,356,59,438,164
325,auto,0.677,447,78,507,150
325,auto,0.668,203,116,278,155
325,auto,0.654,227,72,259,99
325,auto,0.604,502,95,531,124
325,moto,0.593,287,213,314,252
325,auto,0.59,358,45,404,71
325,auto,0.524,307,86,345,124
325,auto,0.458,432,29,452,44
330,auto,0.921,1,283,211,357
330,auto,0.883,153,187,270,260
330,auto,0.861,83,158,201,217
330,auto,0.822,325,164,402,226
330,auto,0.803,0,224,98,332
330,auto,0.757,289,118,343,161
330,auto,0.754,209,140,294,197
330,auto,0.718,256,86,295,124
330,auto,0.704,204,117,280,155
330,auto,0.695,97,130,188,169
330,auto,0.675,446,79,506,150
330,auto,0.652,359,47,406,72
330,bus,0.638,235,15,323,57
330,bus,0.616,357,59,436,164
330,auto,0.555,307,86,345,124
330,auto,0.546,227,69,260,99
330,auto,0.495,430,31,452,45
330,moto,0.478,293,210,314,246
330,auto,0.455,227,57,260,99
335,auto,0.925,23,273,229,358
335,auto,0.887,155,188,270,260
335,auto,0.874,90,158,208,216
335,auto,0.814,327,164,402,226
335,auto,0.801,112,127,197,166
335,auto,0.768,291,118,343,161
335,auto,0.761,210,141,293,197
335,auto,0.752,0,223,100,319
335,auto,0.696,359,46,405,73
335,auto,0.69,255,88,294,123
335,auto,0.642,443,80,506,152
335,auto,0.627,201,117,281,158
335,bus,0.527,358,60,436,164
335,auto,0.495,307,87,345,124
335,auto,0.448,280,77,310,105
335,camion,0.419,358,61,436,163
335,moto,0.41,295,210,316,241
335,auto,0.404,430,32,451,47
340,auto,0.923,53,267,247,358
340,auto,0.871,158,189,269,262
340,auto,0.857,94,160,212,216
340,auto,0.818,329,164,402,225
340,auto,0.8,292,118,343,161
340,auto,0.786,210,144,291,198
340,auto,0.783,255,91,294,129
340,auto,0.76,126,123,206,163
340,auto,0.715,0,225,99,314
340,auto,0.685,207,120,281,157
340,bus,0.587,233,20,322,57
340,auto,0.567,440,81,506,152
340,auto,0.522,361,47,408,75
340,auto,0.491,227,73,258,101
340,bus,0.486,359,60,435,164
340,camion,0.425,359,61,436,163
340,auto,0.401,307,88,345,122
340,auto,0.4,430,33,450,49
345,auto,0.943,80,259,261,358
345,auto,0.866,159,190,269,263
345,auto,0.828,100,160,215,217
345,auto,0.8,0,223,100,315
345,auto,0.798,332,164,402,223
345,auto,0.789,254,92,294,128
345,auto,0.754,139,122,214,162
345,auto,0.746,294,118,343,160
345,auto,0.729,212,145,293,196
345,auto,0.694,209,121,281,157
345,auto,0.534,227,65,258,103
345,bus,0.498,232,26,320,60
345,auto,0.478,439,83,504,152
345,auto,0.456,0,185,17,223
345,auto,0.414,307,89,344,122
345,auto,0.409,362,50,408,76
345,camion,0.408,360,61,436,163
345,auto,0.407,430,35,449,50
350,auto,0.918,104,251,274,352
350,auto,0.864,160,190,268,257
350,auto,0.853,104,159,218,216
350,auto,0.825,335,161,403,222
350,auto,0.781,0,222,100,316
350,auto,0.778,253,93,294,131
350,auto,0.755,296,116,343,157
350,auto,0.746,149,118,220,159
350,auto,0.736,211,122,283,156
350,auto,0.731,209,145,295,198
350,auto,0.638,227,65,258,103
350,bus,0.562,232,26,319,60
350,auto,0.46,441,83,503,153
350,auto,0.438,0,175,39,223
350,bus,0.416,359,61,438,161
355,auto,0.885,161,190,269,255
355,auto,0.873,127,243,286,341
355,auto,0.805,337,161,404,219
355,auto,0.796,107,159,221,214
355,auto,0.777,253,93,294,130
355,auto,0.762,299,115,345,154
355,auto,0.724,212,122,284,155
355,auto,0.722,159,116,227,156
355,auto,0.701,0,220,101,310
355,auto,0.612,210,144,296,197
355,auto,0.611,227,65,258,103
355,bus,0.608,233,25,319,60
355,bus,0.584,360,64,434,160
355,auto,0.551,442,83,503,153
355,moto,0.549,3,177,60,220
360,auto,0.893,146,237,296,329
360,auto,0.841,170,112,233,151
360,auto,0.807,163,189,269,253
360,auto,0.806,110,156,223,212
360,auto,0.801,340,159,404,216
360,auto,0.796,254,93,294,128
360,auto,0.783,301,112,346,152
360,auto,0.678,211,142,297,197
360,auto,0.673,0,215,102,300
360,auto,0.668,215,120,285,154
360,bus,0.629,233,26,319,60
360,auto,0.614,228,64,259,103
360,moto,0.58,30,172,80,211
360,camion,0.461,362,63,434,160
360,auto,0.46,442,82,502,151
360,camion,0.439,443,82,503,151
360,bus,0.437,361,63,433,159
360,auto,0.429,420,53,444,74
360,moto,0.422,313,180,332,208
360,auto,0.419,267,61,323,95
360,auto,0.418,364,53,411,78
365,auto,0.904,163,229,305,319
365,auto,0.875,164,187,269,252
365,auto,0.855,177,109,238,145
365,auto,0.819,342,156,404,211
365,auto,0.786,113,155,225,211
365,auto,0.784,0,210,105,293
365,auto,0.776,255,92,295,126
365,auto,0.759,210,141,300,196
365,auto,0.728,303,109,348,149
365,auto,0.673,213,119,285,155
365,moto,0.623,52,163,100,203
365,auto,0.539,443,81,502,151
365,auto,0.526,229,63,258,101
365,auto,0.446,267,59,323,96
365,bus,0.409,232,25,319,59
365,auto,0.404,280,79,307,107
365,auto,0.4,309,86,345,112
370,auto,0.912,165,187,270,254
370,auto,0.898,180,221,314,308
370,auto,0.861,218,118,289,153
370,auto,0.806,185,104,243,139
370,auto,0.801,117,151,227,208
370,auto,0.799,344,153,405,208
370,auto,0.755,0,208,106,287
370,auto,0.749,255,92,295,127
370,auto,0.748,219,139,302,194
370,auto,0.715,305,108,348,148
370,auto,0.585,443,80,502,149
370,bus,0.515,232,22,319,59
370,auto,0.507,229,62,259,99
370,auto,0.501,425,50,445,70
370,moto,0.49,73,156,116,194
370,auto,0.45,281,78,308,107
370,auto,0.408,348,76,380,99
375,auto,0.937,197,214,325,295
375,auto,0.899,191,100,248,136
375,auto,0.895,166,186,271,254
375,auto,0.836,219,116,291,152
375,auto,0.834,121,152,228,205
375,auto,0.746,346,151,405,204
375,auto,0.717,222,137,305,191
375,moto,0.713,93,152,132,186
375,auto,0.709,0,204,107,282
375,auto,0.686,256,90,296,124
375,auto,0.625,308,107,349,144
375,bus,0.576,232,19,319,58
375,auto,0.568,442,79,502,148
375,auto,0.544,281,78,307,106
375,auto,0.517,230,60,261,99
375,bus,0.484,366,60,435,154
375,auto,0.462,424,47,446,66
375,camion,0.417,365,59,435,154
380,auto,0.898,212,207,331,286
380,auto,0.884,167,184,272,255
380,auto,0.849,348,148,406,202
380,auto,0.838,124,150,229,204
380,auto,0.818,197,99,249,133
380,auto,0.727,219,116,289,153
380,auto,0.726,0,201,108,281
380,auto,0.702,257,90,297,125
380,auto,0.643,222,136,307,188
380,auto,0.635,310,104,351,141
380,auto,0.549,280,77,308,106
380,bus,0.527,232,20,319,57
380,auto,0.488,442,79,502,146
380,auto,0.481,424,45,446,65
380,bus,0.458,366,59,435,153
385,auto,0.898,226,200,337,275
385,auto,0.872,169,183,272,254
385,auto,0.831,124,150,231,204
385,auto,0.799,350,147,407,200
385,auto,0.782,220,115,290,152
385,auto,0.736,237,133,310,185
385,auto,0.709,0,200,108,281
385,auto,0.678,312,102,353,138
385,auto,0.643,256,89,297,124
385,auto,0.605,202,95,255,129
385,bus,0.559,232,17,318,56
385,auto,0.549,281,76,308,105
385,auto,0.534,422,44,445,63
385,auto,0.499,442,77,501,145
385,auto,0.435,230,61,262,97
385,camion,0.432,367,58,435,150
390,auto,0.876,238,195,341,267
390,auto,0.872,171,181,273,252
390,auto,0.855,219,115,289,152
390,auto,0.853,126,149,232,204
390,auto,0.814,350,147,407,197
390,auto,0.777,240,132,311,183
390,auto,0.68,256,89,297,125
390,auto,0.651,313,101,354,136
390,auto,0.617,0,200,109,281
390,bus,0.564,232,17,318,57
390,auto,0.512,281,76,308,105
390,auto,0.507,418,41,442,60
390,auto,0.505,338,69,380,96
390,auto,0.502,206,93,258,123
390,auto,0.48,440,76,500,144
390,bus,0.439,368,57,435,151
395,auto,0.873,247,191,344,259
395,auto,0.853,174,180,273,251
395,auto,0.831,126,150,232,203
395,auto,0.725,241,129,313,181
395,auto,0.722,351,145,408,196
395,auto,0.673,314,99,356,134
395,auto,0.665,219,115,289,152
395,auto,0.663,256,89,296,124
395,auto,0.658,0,200,109,280
395,auto,0.566,282,76,308,104
395,auto,0.554,338,68,381,96
395,auto,0.515,440,75,500,141
395,auto,0.49,208,93,258,122
395,camion,0.477,368,57,435,149
395,bus,0.458,368,56,434,150
400,auto,0.867,255,186,348,253
400,auto,0.854,177,178,273,249
400,auto,0.827,219,115,290,152
400,auto,0.822,127,150,233,203
400,auto,0.781,352,143,408,194
400,auto,0.76,314,99,356,133
400,auto,0.748,244,129,315,179
400,auto,0.734,256,90,296,124
400,auto,0.577,282,76,308,104
400,auto,0.567,0,200,110,280
400,auto,0.51,439,74,499,141
400,camion,0.504,368,56,435,147
400,camion,0.45,0,199,110,280
400,auto,0.438,337,69,382,96
400,auto,0.405,211,90,257,121
405,auto,0.876,262,182,351,248
405,auto,0.863,219,116,289,152
405,auto,0.863,128,150,233,203
405,auto,0.854,181,177,274,245
405,auto,0.824,353,140,408,193
405,auto,0.738,315,98,357,134
405,auto,0.737,256,90,295,123
405,auto,0.705,0,200,110,279
405,auto,0.686,245,125,317,178
405,auto,0.664,0,173,28,249
405,auto,0.603,282,76,308,104
405,auto,0.544,439,73,497,140
405,auto,0.419,334,68,383,96
405,camion,0.419,369,56,435,145
410,auto,0.864,128,149,231,203
410,auto,0.849,219,116,287,153
410,auto,0.845,267,179,351,243
410,auto,0.841,184,175,277,241
410,auto,0.804,0,288,37,358
410,auto,0.755,354,141,409,192
410,auto,0.752,0,200,110,280
410,auto,0.701,256,90,295,124
410,auto,0.658,250,124,318,175
410,auto,0.641,0,162,45,221
410,auto,0.613,316,98,356,131
410,auto,0.566,282,77,308,105
410,auto,0.495,438,73,495,138
410,bus,0.414,370,55,434,147
415,auto,0.869,0,274,62,353
415,auto,0.835,272,177,351,239
415,auto,0.826,219,116,284,154
415,auto,0.825,188,173,280,240
415,auto,0.821,129,149,233,203
415,auto,0.761,355,140,409,187
415,auto,0.728,0,200,111,279
415,auto,0.722,252,123,320,174
415,auto,0.689,256,90,295,124
415,auto,0.542,439,72,493,134
415,auto,0.53,317,98,358,132
415,auto,0.516,282,77,308,105
415,moto,0.414,181,119,205,151
420,auto,0.838,219,116,278,154
420,auto,0.833,192,171,281,236
420,auto,0.822,356,140,409,188
420,auto,0.817,0,265,85,346
420,auto,0.796,129,149,235,204
420,auto,0.714,254,124,322,173
420,auto,0.683,276,175,351,235
420,camion,0.68,0,130,75,246
420,auto,0.673,318,98,361,132
420,auto,0.644,256,91,296,123
420,auto,0.634,0,200,111,278
420,auto,0.533,438,72,492,133
420,bus,0.517,231,20,317,56
420,moto,0.502,186,121,210,151
420,auto,0.472,282,77,308,105
420,auto,0.429,217,89,261,120
420,auto,0.42,432,34,453,50
425,auto,0.88,198,170,283,232
425,auto,0.846,358,139,409,187
425,auto,0.81,280,172,352,231
425,auto,0.799,130,149,235,204
425,auto,0.778,0,251,107,348
425,auto,0.775,438,71,491,131
425,auto,0.758,219,116,278,155
425,auto,0.755,319,98,364,134
425,auto,0.734,256,124,323,172
425,camion,0.719,0,120,88,246
425,auto,0.618,255,91,295,123
425,auto,0.597,1,198,111,265
425,auto,0.483,281,78,308,106
425,bus,0.444,232,22,316,57
425,auto,0.413,433,34,456,51
430,auto,0.863,202,165,287,230
430,auto,0.838,130,149,236,204
430,auto,0.822,0,243,126,354
430,auto,0.777,219,116,279,157
430,auto,0.771,283,170,352,227
430,auto,0.726,258,123,326,170
430,camion,0.712,0,118,102,244
430,auto,0.708,3,198,111,255
430,auto,0.662,256,92,295,123
430,auto,0.62,320,97,364,129
430,auto,0.565,359,135,410,185
430,auto,0.49,438,70,489,129
430,auto,0.484,281,78,308,106
430,auto,0.475,221,85,263,118
430,bus,0.415,233,23,316,57
435,auto,0.858,205,162,289,227
435,camion,0.825,0,115,113,246
435,auto,0.82,131,149,236,204
435,auto,0.816,0,239,144,353
435,auto,0.788,219,117,279,160
435,auto,0.765,262,122,327,168
435,auto,0.763,286,167,353,224
435,auto,0.689,6,199,111,248
435,auto,0.687,360,133,411,183
435,auto,0.643,320,95,368,132
435,auto,0.61,256,92,295,124
435,auto,0.509,281,78,308,106
435,auto,0.486,220,86,263,118
435,auto,0.405,440,69,488,127
440,auto,0.889,211,163,289,222
440,auto,0.867,0,232,160,357
440,auto,0.837,219,117,281,163
440,auto,0.816,132,149,237,204
440,auto,0.759,362,133,410,179
440,camion,0.723,0,112,125,221
440,auto,0.711,288,163,355,219
440,auto,0.688,263,121,329,168
440,auto,0.558,319,95,368,131
440,auto,0.548,3,198,112,245
440,auto,0.532,219,86,263,118
440,auto,0.517,281,78,308,106
440,auto,0.512,256,93,295,125
440,auto,0.418,318,78,346,104
445,auto,0.894,0,224,176,355
445,auto,0.854,219,118,281,162
445,auto,0.844,214,159,293,219
445,auto,0.839,132,150,237,203
445,auto,0.816,363,132,410,178
445,camion,0.794,0,109,136,213
445,auto,0.666,292,156,357,215
445,auto,0.63,266,120,331,165
445,auto,0.521,219,86,263,119
445,auto,0.513,5,198,111,247
445,auto,0.511,256,93,295,126
445,auto,0.481,320,95,370,131
445,auto,0.447,281,78,308,106
445,bus,0.446,378,51,435,135
450,auto,0.875,217,158,296,216
450,camion,0.834,0,105,144,202
450,auto,0.826,131,150,237,203
450,auto,0.815,219,118,281,160
450,auto,0.753,294,154,359,211
450,auto,0.752,364,129,410,174
450,auto,0.732,0,219,189,347
450,auto,0.653,267,119,332,164
450,camion,0.634,0,211,192,347
450,auto,0.557,256,94,295,126
450,auto,0.533,321,95,372,132
450,auto,0.488,220,86,262,118
450,auto,0.424,282,77,308,106
450,bus,0.409,379,51,434,134
450,auto,0.4,316,77,346,104
455,auto,0.869,220,156,298,213
455,camion,0.866,12,102,154,200
455,auto,0.82,133,150,237,203
455,auto,0.789,366,126,412,171
455,auto,0.766,218,118,284,160
455,auto,0.719,298,154,362,208
455,auto,0.676,0,205,203,336
455,auto,0.601,255,93,295,126
455,auto,0.532,323,95,373,131
455,auto,0.527,281,77,308,106
455,auto,0.514,271,118,334,162
455,auto,0.45,441,82,479,116
455,auto,0.448,521,86,547,136
455,bus,0.432,380,52,435,132
455,auto,0.411,220,84,263,117
460,auto,0.882,224,154,301,211
460,camion,0.842,27,100,162,196
460,auto,0.828,134,150,237,203
460,auto,0.815,302,152,366,203
460,auto,0.76,367,124,413,167
460,auto,0.727,219,118,286,160
460,auto,0.665,274,117,335,162
460,auto,0.643,8,208,213,323
460,auto,0.563,256,93,296,126
460,auto,0.551,324,94,366,130
460,auto,0.522,280,77,308,105
460,bus,0.486,381,52,434,133
460,camion,0.465,9,207,213,324
460,auto,0.41,351,49,390,69
460,auto,0.405,221,84,262,118
465,auto,0.892,227,152,302,208
465,auto,0.879,34,199,221,313
465,camion,0.855,40,97,170,188
465,auto,0.83,134,150,238,203
465,auto,0.787,218,117,284,156
465,auto,0.733,307,148,367,197
465,auto,0.672,276,115,336,160
465,auto,0.672,370,121,413,164
465,auto,0.645,7,194,112,267
465,auto,0.571,280,77,308,104
465,auto,0.528,325,94,363,128
465,bus,0.504,382,51,434,132
465,auto,0.459,256,91,296,127
465,auto,0.414,350,48,391,69
465,auto,0.402,222,83,262,117
470,auto,0.892,133,149,239,200
470,auto,0.883,229,151,304,204
470,camion,0.861,53,95,177,183
470,auto,0.839,49,194,228,304
470,auto,0.804,310,145,372,193
470,auto,0.775,218,117,285,156
470,auto,0.771,372,115,414,160
470,auto,0.669,256,91,297,126
470,auto,0.625,280,77,308,104
470,auto,0.603,325,92,364,128
470,auto,0.575,511,87,549,136
470,auto,0.551,280,115,336,160
470,auto,0.542,8,194,113,269
470,auto,0.475,351,49,390,69
470,auto,0.453,440,75,474,107
470,bus,0.416,382,51,434,128
475,auto,0.885,232,149,305,203
475,auto,0.839,65,190,234,296
475,auto,0.816,133,150,239,195
475,auto,0.798,315,141,375,189
475,auto,0.765,373,113,415,155
475,camion,0.729,65,93,172,176
475,auto,0.728,218,117,287,155
475,auto,0.694,9,193,115,265
475,auto,0.643,282,113,338,156
475,auto,0.607,326,92,364,128
475,auto,0.584,257,91,297,126
475,auto,0.577,281,77,308,104
475,auto,0.467,505,87,548,135
475,auto,0.443,349,49,390,70
475,bus,0.407,383,50,434,124
475,auto,0.402,440,70,472,104
480,auto,0.862,234,148,307,202
480,auto,0.82,77,184,239,289
480,camion,0.796,75,91,192,173
480,auto,0.795,374,111,415,153
480,auto,0.786,10,193,114,265
480,auto,0.78,133,151,238,193
480,auto,0.75,218,117,290,161
480,auto,0.708,284,113,338,155
480,auto,0.684,319,138,377,185
480,auto,0.648,326,92,364,127
480,auto,0.623,503,87,547,135
480,auto,0.616,257,91,297,126
480,bus,0.585,383,50,435,124
480,auto,0.516,280,77,308,104
480,auto,0.425,349,50,389,70
485,auto,0.871,236,148,308,200
485,auto,0.822,323,136,381,180
485,auto,0.797,12,193,114,266
485,auto,0.772,87,181,243,285
485,auto,0.723,132,152,239,192
485,camion,0.713,85,90,182,170
485,auto,0.694,376,116,415,151
485,auto,0.692,326,93,365,126
485,auto,0.689,218,119,288,164
485,auto,0.672,285,112,340,153
485,auto,0.659,259,90,300,122
485,bus,0.453,383,49,434,125
485,auto,0.426,352,49,390,70
485,auto,0.423,281,77,307,104
490,auto,0.849,237,147,310,199
490,auto,0.827,13,192,114,265
